NO,Temp,Time
1438,17,50,11/02/2013 10:09:02
1439,17,50,11/02/2013 10:09:04
1440,17,50,11/02/2013 10:09:06
1441,17,50,11/02/2013 10:09:08
1442,17,50,11/02/2013 10:09:10
1443,17,50,11/02/2013 10:09:12
1444,17,50,11/02/2013 10:09:14
1445,17,50,11/02/2013 10:09:16
1446,17,50,11/02/2013 10:09:18
1447,17,50,11/02/2013 10:09:20
1448,17,50,11/02/2013 10:09:22
1449,17,50,11/02/2013 10:09:24
1450,17,50,11/02/2013 10:09:26
1451,17,50,11/02/2013 10:09:28
1452,17,50,11/02/2013 10:09:30
1453,17,50,11/02/2013 10:09:32
1454,17,50,11/02/2013 10:09:34
1455,17,50,11/02/2013 10:09:36
1456,17,50,11/02/2013 10:09:38
1457,17,50,11/02/2013 10:09:40
1458,17,50,11/02/2013 10:09:42
1459,17,50,11/02/2013 10:09:44
1460,17,50,11/02/2013 10:09:46
1461,17,50,11/02/2013 10:09:48
1462,17,50,11/02/2013 10:09:50
1463,17,50,11/02/2013 10:09:52
1464,17,50,11/02/2013 10:09:54
1465,17,50,11/02/2013 10:09:56
1466,17,50,11/02/2013 10:09:58
1467,17,50,11/02/2013 10:10:00
1468,17,50,11/02/2013 10:10:02
1469,17,50,11/02/2013 10:10:04
1470,17,50,11/02/2013 10:10:06
1471,17,50,11/02/2013 10:10:08
1472,17,50,11/02/2013 10:10:10
1473,17,50,11/02/2013 10:10:12
1474,17,50,11/02/2013 10:10:14
1475,17,50,11/02/2013 10:10:16
1476,17,50,11/02/2013 10:10:18
1477,17,50,11/02/2013 10:10:20
1478,17,50,11/02/2013 10:10:22
1479,17,50,11/02/2013 10:10:24
1480,17,50,11/02/2013 10:10:26
1481,17,50,11/02/2013 10:10:29
1482,17,50,11/02/2013 10:10:31
1483,17,50,11/02/2013 10:10:33
1484,17,50,11/02/2013 10:10:35
1485,17,50,11/02/2013 10:10:37
1486,17,50,11/02/2013 10:10:39
1487,17,50,11/02/2013 10:10:41
1488,17,50,11/02/2013 10:10:43
1489,17,50,11/02/2013 10:10:45
1490,17,50,11/02/2013 10:10:47
1491,17,50,11/02/2013 10:10:49
1492,17,50,11/02/2013 10:10:51
1493,17,50,11/02/2013 10:10:53
1494,17,50,11/02/2013 10:10:55
1495,17,50,11/02/2013 10:10:57
1496,17,50,11/02/2013 10:10:59
1497,17,50,11/02/2013 10:11:01
1498,17,50,11/02/2013 10:11:03
1499,17,50,11/02/2013 10:11:05
1500,17,50,11/02/2013 10:11:07
1501,17,50,11/02/2013 10:11:09
1502,17,50,11/02/2013 10:11:11
1503,17,50,11/02/2013 10:11:13
1504,17,50,11/02/2013 10:11:15
1505,17,50,11/02/2013 10:11:17
1506,17,50,11/02/2013 10:11:19
1507,17,50,11/02/2013 10:11:21
1508,17,50,11/02/2013 10:11:23
1509,17,50,11/02/2013 10:11:25
1510,17,50,11/02/2013 10:11:27
1511,17,50,11/02/2013 10:11:29
1512,17,50,11/02/2013 10:11:31
1513,17,50,11/02/2013 10:11:33
1514,17,50,11/02/2013 10:11:35
1515,17,50,11/02/2013 10:11:37
1516,17,50,11/02/2013 10:11:39
1517,17,50,11/02/2013 10:11:41
1518,17,50,11/02/2013 10:11:43
1519,17,50,11/02/2013 10:11:45
1520,17,50,11/02/2013 10:11:47
1521,17,50,11/02/2013 10:11:49
1522,17,50,11/02/2013 10:11:51
1523,17,50,11/02/2013 10:11:53
1524,17,50,11/02/2013 10:11:55
1525,17,50,11/02/2013 10:11:57
1526,17,50,11/02/2013 10:11:59
1527,17,50,11/02/2013 10:12:01
1528,17,50,11/02/2013 10:12:03
1529,17,50,11/02/2013 10:12:05
1530,17,50,11/02/2013 10:12:07
1531,17,50,11/02/2013 10:12:09
1532,17,50,11/02/2013 10:12:11
1533,17,50,11/02/2013 10:12:13
1534,17,50,11/02/2013 10:12:15
1535,17,50,11/02/2013 10:12:17
1536,17,50,11/02/2013 10:12:19
1537,17,50,11/02/2013 10:12:21
1538,17,50,11/02/2013 10:12:23
1539,17,50,11/02/2013 10:12:25
1540,17,50,11/02/2013 10:12:27
1541,17,50,11/02/2013 10:12:29
1542,17,50,11/02/2013 10:12:31
1543,17,50,11/02/2013 10:12:33
1544,17,50,11/02/2013 10:12:35
1545,17,50,11/02/2013 10:12:37
1546,17,50,11/02/2013 10:12:39
1547,17,50,11/02/2013 10:12:41
1548,17,50,11/02/2013 10:12:43
1549,17,50,11/02/2013 10:12:45
1550,17,50,11/02/2013 10:12:47
1551,17,50,11/02/2013 10:12:49
1552,17,50,11/02/2013 10:12:51
1553,17,50,11/02/2013 10:12:53
1554,17,50,11/02/2013 10:12:55
1555,17,50,11/02/2013 10:12:57
1556,17,50,11/02/2013 10:12:59
1557,17,50,11/02/2013 10:13:01
1558,17,50,11/02/2013 10:13:03
1559,17,63,11/02/2013 10:13:05
1560,17,63,11/02/2013 10:13:08
1561,17,63,11/02/2013 10:13:10
1562,17,63,11/02/2013 10:13:12
1563,17,63,11/02/2013 10:13:14
1564,17,63,11/02/2013 10:13:16
1565,17,63,11/02/2013 10:13:18
1566,17,63,11/02/2013 10:13:20
1567,17,63,11/02/2013 10:13:22
1568,17,63,11/02/2013 10:13:24
1569,17,63,11/02/2013 10:13:26
1570,17,63,11/02/2013 10:13:28
1571,17,63,11/02/2013 10:13:30
1572,17,63,11/02/2013 10:13:32
1573,17,63,11/02/2013 10:13:34
1574,17,63,11/02/2013 10:13:36
1575,17,63,11/02/2013 10:13:38
1576,17,63,11/02/2013 10:13:40
1577,17,63,11/02/2013 10:13:42
1578,17,63,11/02/2013 10:13:44
1579,17,63,11/02/2013 10:13:46
1580,17,63,11/02/2013 10:13:48
1581,17,63,11/02/2013 10:13:50
1582,17,63,11/02/2013 10:13:52
1583,17,63,11/02/2013 10:13:54
1584,17,63,11/02/2013 10:13:56
1585,17,63,11/02/2013 10:13:58
1586,17,63,11/02/2013 10:14:00
1587,17,63,11/02/2013 10:14:02
1588,17,63,11/02/2013 10:14:04
1589,17,63,11/02/2013 10:14:06
1590,17,63,11/02/2013 10:14:08
1591,17,63,11/02/2013 10:14:10
1592,17,63,11/02/2013 10:14:12
1593,17,63,11/02/2013 10:14:14
1594,17,63,11/02/2013 10:14:16
1595,17,63,11/02/2013 10:14:18
1596,17,63,11/02/2013 10:14:20
1597,17,63,11/02/2013 10:14:22
1598,17,63,11/02/2013 10:14:24
1599,17,63,11/02/2013 10:14:26
1600,17,63,11/02/2013 10:14:28
1601,17,63,11/02/2013 10:14:30
1602,17,63,11/02/2013 10:14:32
1603,17,63,11/02/2013 10:14:34
1604,17,63,11/02/2013 10:14:36
1605,17,63,11/02/2013 10:14:38
1606,17,63,11/02/2013 10:14:40
1607,17,63,11/02/2013 10:14:42
1608,17,63,11/02/2013 10:14:44
1609,17,63,11/02/2013 10:14:46
1610,17,63,11/02/2013 10:14:48
1611,17,63,11/02/2013 10:14:50
1612,17,63,11/02/2013 10:14:52
1613,17,63,11/02/2013 10:14:54
1614,17,63,11/02/2013 10:14:56
1615,17,63,11/02/2013 10:14:58
1616,17,63,11/02/2013 10:15:00
1617,17,63,11/02/2013 10:15:02
1618,17,63,11/02/2013 10:15:04
1619,17,63,11/02/2013 10:15:06
1620,17,63,11/02/2013 10:15:08
1621,17,63,11/02/2013 10:15:10
1622,17,63,11/02/2013 10:15:12
1623,17,63,11/02/2013 10:15:14
1624,17,63,11/02/2013 10:15:16
1625,17,63,11/02/2013 10:15:18
1626,17,63,11/02/2013 10:15:20
1627,17,63,11/02/2013 10:15:22
1628,17,63,11/02/2013 10:15:24
1629,17,63,11/02/2013 10:15:26
1630,17,63,11/02/2013 10:15:28
1631,17,63,11/02/2013 10:15:30
1632,17,63,11/02/2013 10:15:32
1633,17,63,11/02/2013 10:15:34
1634,17,63,11/02/2013 10:15:36
1635,17,63,11/02/2013 10:15:38
1636,17,63,11/02/2013 10:15:40
1637,17,63,11/02/2013 10:15:42
1638,17,63,11/02/2013 10:15:45
1639,17,63,11/02/2013 10:15:47
1640,17,63,11/02/2013 10:15:49
1641,17,63,11/02/2013 10:15:51
1642,17,63,11/02/2013 10:15:53
1643,17,63,11/02/2013 10:15:55
1644,17,63,11/02/2013 10:15:57
1645,17,63,11/02/2013 10:15:59
1646,17,63,11/02/2013 10:16:01
1647,17,63,11/02/2013 10:16:03
1648,17,63,11/02/2013 10:16:05
1649,17,63,11/02/2013 10:16:07
1650,17,63,11/02/2013 10:16:09
1651,17,63,11/02/2013 10:16:11
1652,17,63,11/02/2013 10:16:13
1653,17,63,11/02/2013 10:16:15
1654,17,63,11/02/2013 10:16:17
1655,17,63,11/02/2013 10:16:19
1656,17,63,11/02/2013 10:16:21
1657,17,63,11/02/2013 10:16:23
1658,17,63,11/02/2013 10:16:25
1659,17,63,11/02/2013 10:16:27
1660,17,63,11/02/2013 10:16:29
1661,17,63,11/02/2013 10:16:31
1662,17,63,11/02/2013 10:16:33
1663,17,63,11/02/2013 10:16:35
1664,17,63,11/02/2013 10:16:37
1665,17,63,11/02/2013 10:16:39
1666,17,63,11/02/2013 10:16:41
1667,17,63,11/02/2013 10:16:43
1668,17,63,11/02/2013 10:16:45
1669,17,63,11/02/2013 10:16:47
1670,17,63,11/02/2013 10:16:49
1671,17,63,11/02/2013 10:16:51
1672,17,63,11/02/2013 10:16:53
1673,17,63,11/02/2013 10:16:55
1674,17,63,11/02/2013 10:16:57
1675,17,63,11/02/2013 10:16:59
1676,17,63,11/02/2013 10:17:01
1677,17,63,11/02/2013 10:17:03
1678,17,63,11/02/2013 10:17:05
1679,17,63,11/02/2013 10:17:07
1680,17,63,11/02/2013 10:17:09
1681,17,63,11/02/2013 10:17:11
1682,17,63,11/02/2013 10:17:13
1683,17,75,11/02/2013 10:17:15
1684,17,75,11/02/2013 10:17:17
1685,17,63,11/02/2013 10:17:19
1686,17,75,11/02/2013 10:17:21
1687,17,75,11/02/2013 10:17:23
1688,17,75,11/02/2013 10:17:25
1689,17,75,11/02/2013 10:17:27
1690,17,75,11/02/2013 10:17:29
1691,17,75,11/02/2013 10:17:31
1692,17,75,11/02/2013 10:17:33
1693,17,75,11/02/2013 10:17:35
1694,17,75,11/02/2013 10:17:37
1695,17,75,11/02/2013 10:17:39
1696,17,75,11/02/2013 10:17:41
1697,17,75,11/02/2013 10:17:43
1698,17,75,11/02/2013 10:17:45
1699,17,75,11/02/2013 10:17:47
1700,17,63,11/02/2013 10:17:49
1701,17,75,11/02/2013 10:17:51
1702,17,75,11/02/2013 10:17:53
1703,17,75,11/02/2013 10:17:55
1704,17,75,11/02/2013 10:17:57
1705,17,75,11/02/2013 10:17:59
1706,17,75,11/02/2013 10:18:01
1707,17,63,11/02/2013 10:18:03
1708,17,75,11/02/2013 10:18:05
1709,17,75,11/02/2013 10:18:07
1710,17,75,11/02/2013 10:18:09
1711,17,75,11/02/2013 10:18:11
1712,17,75,11/02/2013 10:18:13
1713,17,75,11/02/2013 10:18:15
1714,17,75,11/02/2013 10:18:17
1715,17,75,11/02/2013 10:18:19
1716,17,75,11/02/2013 10:18:21
1717,17,75,11/02/2013 10:18:24
1718,17,75,11/02/2013 10:18:26
1719,17,75,11/02/2013 10:18:28
1720,17,75,11/02/2013 10:18:30
1721,17,75,11/02/2013 10:18:32
1722,17,75,11/02/2013 10:18:34
1723,17,75,11/02/2013 10:18:36
1724,17,63,11/02/2013 10:18:38
1725,17,75,11/02/2013 10:18:40
1726,17,75,11/02/2013 10:18:42
1727,17,75,11/02/2013 10:18:44
1728,17,75,11/02/2013 10:18:46
1729,17,75,11/02/2013 10:18:48
1730,17,75,11/02/2013 10:18:50
1731,17,75,11/02/2013 10:18:52
1732,17,75,11/02/2013 10:18:54
1733,17,75,11/02/2013 10:18:56
1734,17,75,11/02/2013 10:18:58
1735,17,75,11/02/2013 10:19:00
1736,17,75,11/02/2013 10:19:02
1737,17,75,11/02/2013 10:19:04
1738,17,75,11/02/2013 10:19:06
1739,17,75,11/02/2013 10:19:08
1740,17,75,11/02/2013 10:19:10
1741,17,75,11/02/2013 10:19:12
1742,17,75,11/02/2013 10:19:14
1743,17,75,11/02/2013 10:19:16
1744,17,75,11/02/2013 10:19:18
1745,17,75,11/02/2013 10:19:20
1746,17,75,11/02/2013 10:19:22
1747,17,75,11/02/2013 10:19:24
1748,17,75,11/02/2013 10:19:26
1749,17,75,11/02/2013 10:19:28
1750,17,75,11/02/2013 10:19:30
1751,17,75,11/02/2013 10:19:32
1752,17,75,11/02/2013 10:19:34
1753,17,75,11/02/2013 10:19:36
1754,17,75,11/02/2013 10:19:38
1755,17,75,11/02/2013 10:19:40
1756,17,75,11/02/2013 10:19:42
1757,17,75,11/02/2013 10:19:44
1758,17,75,11/02/2013 10:19:46
1759,17,75,11/02/2013 10:19:48
1760,17,75,11/02/2013 10:19:50
1761,17,75,11/02/2013 10:19:52
1762,17,75,11/02/2013 10:19:54
1763,17,75,11/02/2013 10:19:56
1764,17,75,11/02/2013 10:19:58
1765,17,75,11/02/2013 10:20:00
1766,17,75,11/02/2013 10:20:02
1767,17,75,11/02/2013 10:20:04
1768,17,75,11/02/2013 10:20:06
1769,17,75,11/02/2013 10:20:08
1770,17,75,11/02/2013 10:20:10
1771,17,75,11/02/2013 10:20:12
1772,17,75,11/02/2013 10:20:14
1773,17,75,11/02/2013 10:20:16
1774,17,75,11/02/2013 10:20:18
1775,17,75,11/02/2013 10:20:20
1776,17,75,11/02/2013 10:20:22
1777,17,75,11/02/2013 10:20:24
1778,17,75,11/02/2013 10:20:26
1779,17,75,11/02/2013 10:20:28
1780,17,63,11/02/2013 10:20:30
1781,17,63,11/02/2013 10:20:32
1782,17,63,11/02/2013 10:20:34
1783,17,63,11/02/2013 10:20:36
1784,17,63,11/02/2013 10:20:38
1785,17,63,11/02/2013 10:20:40
1786,17,63,11/02/2013 10:20:42
1787,17,63,11/02/2013 10:20:44
1788,17,63,11/02/2013 10:20:46
1789,17,63,11/02/2013 10:20:48
1790,17,63,11/02/2013 10:20:50
1791,17,63,11/02/2013 10:20:52
1792,17,63,11/02/2013 10:20:54
1793,17,63,11/02/2013 10:20:56
1794,17,63,11/02/2013 10:20:58
1795,17,63,11/02/2013 10:21:00
1796,17,63,11/02/2013 10:21:02
1797,17,63,11/02/2013 10:21:04
1798,17,63,11/02/2013 10:21:07
1799,17,63,11/02/2013 10:21:09
1800,17,63,11/02/2013 10:21:11
1801,17,63,11/02/2013 10:21:13
1802,17,63,11/02/2013 10:21:15
1803,17,63,11/02/2013 10:21:17
1804,17,63,11/02/2013 10:21:19
1805,17,63,11/02/2013 10:21:21
1806,17,63,11/02/2013 10:21:23
1807,17,63,11/02/2013 10:21:25
1808,17,63,11/02/2013 10:21:27
1809,17,63,11/02/2013 10:21:29
1810,17,75,11/02/2013 10:21:31
1811,17,63,11/02/2013 10:21:33
1812,17,63,11/02/2013 10:21:35
1813,17,63,11/02/2013 10:21:37
1814,17,63,11/02/2013 10:21:39
1815,17,63,11/02/2013 10:21:41
1816,17,63,11/02/2013 10:21:43
1817,17,63,11/02/2013 10:21:45
1818,17,63,11/02/2013 10:21:47
1819,17,63,11/02/2013 10:21:49
1820,17,63,11/02/2013 10:21:51
1821,17,63,11/02/2013 10:21:53
1822,17,63,11/02/2013 10:21:55
1823,17,63,11/02/2013 10:21:57
1824,17,63,11/02/2013 10:21:59
1825,17,63,11/02/2013 10:22:01
1826,17,63,11/02/2013 10:22:03
1827,17,63,11/02/2013 10:22:05
1828,17,63,11/02/2013 10:22:07
1829,17,63,11/02/2013 10:22:09
1830,17,63,11/02/2013 10:22:11
1831,17,63,11/02/2013 10:22:13
1832,17,63,11/02/2013 10:22:15
1833,17,63,11/02/2013 10:22:17
1834,17,63,11/02/2013 10:22:19
1835,17,63,11/02/2013 10:22:21
1836,17,63,11/02/2013 10:22:23
1837,17,63,11/02/2013 10:22:25
1838,17,63,11/02/2013 10:22:27
1839,17,63,11/02/2013 10:22:29
1840,17,63,11/02/2013 10:22:31
1841,17,63,11/02/2013 10:22:33
1842,17,63,11/02/2013 10:22:35
1843,17,63,11/02/2013 10:22:37
1844,17,63,11/02/2013 10:22:39
1845,17,63,11/02/2013 10:22:41
1846,17,63,11/02/2013 10:22:43
1847,17,63,11/02/2013 10:22:45
1848,17,63,11/02/2013 10:22:47
1849,17,63,11/02/2013 10:22:49
1850,17,63,11/02/2013 10:22:51
1851,17,63,11/02/2013 10:22:53
1852,17,75,11/02/2013 10:22:55
1853,17,63,11/02/2013 10:22:57
1854,17,63,11/02/2013 10:22:59
1855,17,63,11/02/2013 10:23:01
1856,17,75,11/02/2013 10:23:03
1857,17,75,11/02/2013 10:23:05
1858,17,63,11/02/2013 10:23:07
1859,17,63,11/02/2013 10:23:09
1860,17,63,11/02/2013 10:23:11
1861,17,63,11/02/2013 10:23:13
1862,17,63,11/02/2013 10:23:15
1863,17,63,11/02/2013 10:23:17
1864,17,63,11/02/2013 10:23:19
1865,17,63,11/02/2013 10:23:21
1866,17,63,11/02/2013 10:23:23
1867,17,63,11/02/2013 10:23:25
1868,17,63,11/02/2013 10:23:27
1869,17,63,11/02/2013 10:23:29
1870,17,63,11/02/2013 10:23:31
1871,17,63,11/02/2013 10:23:33
1872,17,63,11/02/2013 10:23:35
1873,17,63,11/02/2013 10:23:37
1874,17,63,11/02/2013 10:23:39
1875,17,63,11/02/2013 10:23:41
1876,17,63,11/02/2013 10:23:43
1877,17,63,11/02/2013 10:23:45
1878,17,63,11/02/2013 10:23:48
1879,17,63,11/02/2013 10:23:50
1880,17,63,11/02/2013 10:23:52
1881,17,63,11/02/2013 10:23:54
1882,17,63,11/02/2013 10:23:56
1883,17,63,11/02/2013 10:23:58
1884,17,63,11/02/2013 10:24:00
1885,17,63,11/02/2013 10:24:02
1886,17,63,11/02/2013 10:24:04
1887,17,63,11/02/2013 10:24:06
1888,17,63,11/02/2013 10:24:08
1889,17,63,11/02/2013 10:24:10
1890,17,63,11/02/2013 10:24:12
1891,17,63,11/02/2013 10:24:14
1892,17,63,11/02/2013 10:24:16
1893,17,63,11/02/2013 10:24:18
1894,17,63,11/02/2013 10:24:20
1895,17,63,11/02/2013 10:24:22
1896,17,63,11/02/2013 10:24:24
1897,17,63,11/02/2013 10:24:26
1898,17,63,11/02/2013 10:24:28
1899,17,63,11/02/2013 10:24:30
1900,17,63,11/02/2013 10:24:32
1901,17,63,11/02/2013 10:24:34
1902,17,63,11/02/2013 10:24:36
1903,17,63,11/02/2013 10:24:38
1904,17,63,11/02/2013 10:24:40
1905,17,63,11/02/2013 10:24:42
1906,17,63,11/02/2013 10:24:44
1907,17,63,11/02/2013 10:24:46
1908,17,63,11/02/2013 10:24:48
1909,17,63,11/02/2013 10:24:50
1910,17,63,11/02/2013 10:24:52
1911,17,63,11/02/2013 10:24:54
1912,17,63,11/02/2013 10:24:56
1913,17,63,11/02/2013 10:24:58
1914,17,63,11/02/2013 10:25:00
1915,17,63,11/02/2013 10:25:02
1916,17,63,11/02/2013 10:25:04
1917,17,63,11/02/2013 10:25:06
1918,17,63,11/02/2013 10:25:08
1919,17,63,11/02/2013 10:25:10
1920,17,63,11/02/2013 10:25:12
1921,17,63,11/02/2013 10:25:14
1922,17,63,11/02/2013 10:25:16
1923,17,63,11/02/2013 10:25:18
1924,17,63,11/02/2013 10:25:20
1925,17,63,11/02/2013 10:25:22
1926,17,63,11/02/2013 10:25:24
1927,17,63,11/02/2013 10:25:26
1928,17,63,11/02/2013 10:25:28
1929,17,63,11/02/2013 10:25:30
1930,17,63,11/02/2013 10:25:32
1931,17,63,11/02/2013 10:25:34
1932,17,63,11/02/2013 10:25:36
1933,17,63,11/02/2013 10:25:38
1934,17,63,11/02/2013 10:25:40
1935,17,63,11/02/2013 10:25:42
1936,17,63,11/02/2013 10:25:44
1937,17,63,11/02/2013 10:25:46
1938,17,63,11/02/2013 10:25:48
1939,17,63,11/02/2013 10:25:50
1940,17,63,11/02/2013 10:25:52
1941,17,63,11/02/2013 10:25:54
1942,17,63,11/02/2013 10:25:56
1943,17,63,11/02/2013 10:25:58
1944,17,63,11/02/2013 10:26:00
1945,17,63,11/02/2013 10:26:02
1946,17,63,11/02/2013 10:26:04
1947,17,63,11/02/2013 10:26:06
1948,17,63,11/02/2013 10:26:08
1949,17,63,11/02/2013 10:26:10
1950,17,63,11/02/2013 10:26:12
1951,17,63,11/02/2013 10:26:14
1952,17,63,11/02/2013 10:26:16
1953,17,63,11/02/2013 10:26:18
1954,17,75,11/02/2013 10:26:20
1955,17,75,11/02/2013 10:26:22
1956,17,63,11/02/2013 10:26:24
1957,17,75,11/02/2013 10:26:26
1958,17,75,11/02/2013 10:26:29
1959,17,75,11/02/2013 10:26:31
1960,17,75,11/02/2013 10:26:33
1961,17,75,11/02/2013 10:26:35
1962,17,75,11/02/2013 10:26:37
1963,17,75,11/02/2013 10:26:39
1964,17,75,11/02/2013 10:26:41
1965,17,75,11/02/2013 10:26:43
1966,17,75,11/02/2013 10:26:45
1967,17,75,11/02/2013 10:26:47
1968,17,75,11/02/2013 10:26:49
1969,17,75,11/02/2013 10:26:51
1970,17,75,11/02/2013 10:26:53
1971,17,75,11/02/2013 10:26:55
1972,17,75,11/02/2013 10:26:57
1973,17,75,11/02/2013 10:26:59
1974,17,75,11/02/2013 10:27:01
1975,17,75,11/02/2013 10:27:03
1976,17,75,11/02/2013 10:27:05
1977,17,63,11/02/2013 10:27:07
1978,17,63,11/02/2013 10:27:09
1979,17,75,11/02/2013 10:27:11
1980,17,63,11/02/2013 10:27:13
1981,17,63,11/02/2013 10:27:15
1982,17,75,11/02/2013 10:27:17
1983,17,75,11/02/2013 10:27:20
1984,17,75,11/02/2013 10:27:21
1985,17,75,11/02/2013 10:27:23
1986,17,75,11/02/2013 10:27:25
1987,17,75,11/02/2013 10:27:27
1988,17,75,11/02/2013 10:27:29
1989,17,75,11/02/2013 10:27:31
1990,17,75,11/02/2013 10:27:33
1991,17,75,11/02/2013 10:27:35
1992,17,75,11/02/2013 10:27:37
1993,17,75,11/02/2013 10:27:39
1994,17,75,11/02/2013 10:27:41
1995,17,75,11/02/2013 10:27:43
1996,17,75,11/02/2013 10:27:45
1997,17,75,11/02/2013 10:27:47
1998,17,75,11/02/2013 10:27:49
1999,17,75,11/02/2013 10:27:51
2000,17,75,11/02/2013 10:27:53
2001,17,75,11/02/2013 10:27:55
2002,17,75,11/02/2013 10:27:57
2003,17,75,11/02/2013 10:27:59
2004,17,75,11/02/2013 10:28:01
2005,17,75,11/02/2013 10:28:03
2006,17,75,11/02/2013 10:28:05
2007,17,75,11/02/2013 10:28:07
2008,17,75,11/02/2013 10:28:09
2009,17,75,11/02/2013 10:28:11
2010,17,75,11/02/2013 10:28:13
2011,17,75,11/02/2013 10:28:15
2012,17,75,11/02/2013 10:28:17
2013,17,75,11/02/2013 10:28:19
2014,17,75,11/02/2013 10:28:21
2015,17,75,11/02/2013 10:28:23
2016,17,75,11/02/2013 10:28:25
2017,17,75,11/02/2013 10:28:27
2018,17,75,11/02/2013 10:28:29
2019,17,75,11/02/2013 10:28:31
2020,17,75,11/02/2013 10:28:33
2021,17,75,11/02/2013 10:28:35
2022,17,75,11/02/2013 10:28:37
2023,17,75,11/02/2013 10:28:39
2024,17,75,11/02/2013 10:28:41
2025,17,75,11/02/2013 10:28:43
2026,17,75,11/02/2013 10:28:45
2027,17,75,11/02/2013 10:28:47
2028,17,75,11/02/2013 10:28:49
2029,17,75,11/02/2013 10:28:51
2030,17,75,11/02/2013 10:28:53
2031,17,75,11/02/2013 10:28:55
2032,17,75,11/02/2013 10:28:57
2033,17,75,11/02/2013 10:28:59
2034,17,75,11/02/2013 10:29:01
2035,17,75,11/02/2013 10:29:03
2036,17,75,11/02/2013 10:29:05
2037,17,75,11/02/2013 10:29:07
2038,17,75,11/02/2013 10:29:09
2039,17,75,11/02/2013 10:29:12
2040,17,75,11/02/2013 10:29:14
2041,17,75,11/02/2013 10:29:16
2042,17,75,11/02/2013 10:29:18
2043,17,75,11/02/2013 10:29:20
2044,17,75,11/02/2013 10:29:22
2045,17,75,11/02/2013 10:29:24
2046,17,75,11/02/2013 10:29:26
2047,17,75,11/02/2013 10:29:28
2048,17,75,11/02/2013 10:29:30
2049,17,75,11/02/2013 10:29:32
2050,17,75,11/02/2013 10:29:34
2051,17,75,11/02/2013 10:29:36
2052,17,75,11/02/2013 10:29:38
2053,17,75,11/02/2013 10:29:40
2054,17,75,11/02/2013 10:29:42
2055,17,75,11/02/2013 10:29:44
2056,17,75,11/02/2013 10:29:46
2057,17,75,11/02/2013 10:29:48
2058,17,75,11/02/2013 10:29:50
2059,17,75,11/02/2013 10:29:52
2060,17,75,11/02/2013 10:29:54
2061,17,75,11/02/2013 10:29:56
2062,17,75,11/02/2013 10:29:58
2063,17,75,11/02/2013 10:30:00
2064,17,75,11/02/2013 10:30:02
2065,17,75,11/02/2013 10:30:04
2066,17,75,11/02/2013 10:30:06
2067,17,75,11/02/2013 10:30:08
2068,17,75,11/02/2013 10:30:10
2069,17,75,11/02/2013 10:30:12
2070,17,75,11/02/2013 10:30:14
2071,17,75,11/02/2013 10:30:16
2072,17,75,11/02/2013 10:30:18
2073,17,75,11/02/2013 10:30:20
2074,17,75,11/02/2013 10:30:22
2075,17,75,11/02/2013 10:30:24
2076,17,75,11/02/2013 10:30:26
2077,17,75,11/02/2013 10:30:28
2078,17,75,11/02/2013 10:30:30
2079,17,75,11/02/2013 10:30:32
2080,17,75,11/02/2013 10:30:34
2081,17,63,11/02/2013 10:30:36
2082,17,63,11/02/2013 10:30:38
2083,17,63,11/02/2013 10:30:40
2084,17,63,11/02/2013 10:30:42
2085,17,63,11/02/2013 10:30:44
2086,17,63,11/02/2013 10:30:46
2087,17,63,11/02/2013 10:30:48
2088,17,63,11/02/2013 10:30:50
2089,17,63,11/02/2013 10:30:52
2090,17,63,11/02/2013 10:30:54
2091,17,63,11/02/2013 10:30:56
2092,17,63,11/02/2013 10:30:58
2093,17,63,11/02/2013 10:31:00
2094,17,63,11/02/2013 10:31:02
2095,17,63,11/02/2013 10:31:04
2096,17,63,11/02/2013 10:31:06
2097,17,63,11/02/2013 10:31:08
2098,17,63,11/02/2013 10:31:10
2099,17,63,11/02/2013 10:31:12
2100,17,63,11/02/2013 10:31:14
2101,17,63,11/02/2013 10:31:16
2102,17,63,11/02/2013 10:31:18
2103,17,63,11/02/2013 10:31:20
2104,17,63,11/02/2013 10:31:22
2105,17,63,11/02/2013 10:31:24
2106,17,63,11/02/2013 10:31:26
2107,17,63,11/02/2013 10:31:28
2108,17,63,11/02/2013 10:31:30
2109,17,63,11/02/2013 10:31:32
2110,17,63,11/02/2013 10:31:34
2111,17,63,11/02/2013 10:31:36
2112,17,63,11/02/2013 10:31:38
2113,17,63,11/02/2013 10:31:40
2114,17,63,11/02/2013 10:31:42
2115,17,63,11/02/2013 10:31:44
2116,17,63,11/02/2013 10:31:46
2117,17,63,11/02/2013 10:31:48
2118,17,63,11/02/2013 10:31:50
2119,17,63,11/02/2013 10:31:52
2120,17,63,11/02/2013 10:31:55
2121,17,63,11/02/2013 10:31:57
2122,17,63,11/02/2013 10:31:59
2123,17,63,11/02/2013 10:32:01
2124,17,63,11/02/2013 10:32:03
2125,17,63,11/02/2013 10:32:05
2126,17,63,11/02/2013 10:32:07
2127,17,63,11/02/2013 10:32:09
2128,17,63,11/02/2013 10:32:11
2129,17,63,11/02/2013 10:32:13
2130,17,63,11/02/2013 10:32:15
2131,17,63,11/02/2013 10:32:17
2132,17,63,11/02/2013 10:32:19
2133,17,63,11/02/2013 10:32:21
2134,17,63,11/02/2013 10:32:23
2135,17,63,11/02/2013 10:32:25
2136,17,63,11/02/2013 10:32:27
